lat,lon,LST,NDVI,NDBI,NDWI,UHI_index,heat_zone,pop_density,dist_water,elevation,imperv_fraction,heat_stress_index,land_use,gi_z_score,is_hotspot,is_coldspot,hotspot_score,cluster_id
28.716522864652113,76.94951753233848,41.19,0.484,-0.2582,-0.1249,0.0373,Moderate,5597,28.082,201.0,0.4139,0.364,Commercial,-5.163,False,True,0.3679,-1
28.748957414857703,76.96300348821491,32.7,0.5629,-0.1515,-0.3179,-1.9731,Very Low,9810,27.633,199.1,0.3842,0.2549,Green Space,-4.367,False,True,0.2342,-1
28.768950796120475,77.01583480931674,41.73,0.519,-0.1644,-0.1285,0.1662,Moderate,14422,23.24,201.4,0.3887,0.4174,Industrial,0.856,False,False,0.4054,-1
28.45171565405883,77.03967235169087,37.45,0.4731,-0.1907,-0.1885,-0.8488,Low,6642,29.329,207.5,0.2991,0.308,Residential,-6.22,False,True,0.3005,-1
28.83968568566605,77.12202751135692,45.15,0.4669,-0.1256,-0.1671,0.976,High,19259,21.203,198.3,0.4061,0.5115,Commercial,8.583,True,False,0.4991,111
28.510502715629542,76.95858144277713,39.99,0.5176,-0.1169,-0.0933,-0.2478,Moderate,5628,31.475,207.5,0.3015,0.3689,Commercial,-3.458,False,True,0.3432,-1
28.417958026964566,76.95339604236803,35.37,0.4005,-0.2259,-0.2538,-1.3422,Low,3007,35.0,201.8,0.2895,0.2621,Residential,-3.547,False,True,0.2652,-1
28.666329185307912,77.03450887825772,41.46,0.4363,-0.2141,-0.1737,0.1018,Moderate,27569,18.038,202.3,0.4343,0.4464,Residential,2.766,True,False,0.458,57
28.57804269625397,77.1827317877385,40.55,0.5309,-0.2318,-0.0961,-0.114,Moderate,15363,9.672,202.2,0.3325,0.3606,Transportation,-2.055,False,True,0.361,-1
28.798299076703557,77.19094406267905,44.21,0.4482,-0.2051,-0.1896,0.7526,High,15117,14.922,191.6,0.4065,0.4596,Commercial,5.209,True,False,0.4616,106
28.787960706590862,77.33781953742054,41.61,0.4954,-0.0902,-0.1109,0.1373,Moderate,5709,20.824,193.8,0.3971,0.4298,Commercial,-3.068,False,True,0.4008,-1
28.5522266685549,76.94323187130013,41.35,0.3939,-0.0581,-0.1498,0.0746,Moderate,3295,30.78,197.1,0.3758,0.4444,Residential,-3.844,False,True,0.4163,-1
28.857391709633475,77.04035816744705,36.26,0.4461,-0.0541,-0.2312,-1.1311,Low,20729,27.625,196.4,0.4071,0.3988,Water Body,2.695,True,False,0.3754,115
28.539640562307255,77.33198552394892,46.82,0.388,-0.0807,-0.0614,1.3726,High,16456,20.373,201.7,0.512,0.5851,Commercial,5.211,True,False,0.569,14
28.64722742203122,77.19190445875942,43.57,0.4033,-0.1793,0.1932,0.6024,High,17082,1.946,202.2,0.4314,0.4759,Residential,2.682,True,False,0.4776,50
28.522863243472447,77.14206204765922,37.38,0.4505,-0.2579,-0.2445,-0.8652,Low,5579,16.811,205.0,0.2864,0.28,Residential,-5.522,False,True,0.2865,-1
28.8493009136235,77.11521948621468,45.33,0.4588,-0.1271,-0.2536,1.018,High,21912,22.482,190.9,0.4662,0.5337,Residential,8.46,True,False,0.5238,118
28.479011752439366,76.8785102938695,40.11,0.4867,-0.1587,-0.1997,-0.2178,Moderate,3792,35.0,201.4,0.3875,0.3741,Residential,-6.57,False,True,0.3578,-1
28.421557097308316,77.2956206424961,43.81,0.4771,-0.0768,-0.139,0.6572,High,22432,29.052,206.2,0.4842,0.5296,Industrial,0.309,False,False,0.509,-1
28.608846588801455,77.1590076598617,40.08,0.6065,-0.0806,-0.2855,-0.2258,Moderate,9619,7.434,201.4,0.4358,0.4068,Residential,0.506,False,False,0.3691,-1
28.8763402707468,77.1315503780433,47.21,0.449,-0.1256,-0.2501,1.4631,High,17918,24.664,195.5,0.5764,0.5811,Industrial,2.976,True,False,0.5695,124
28.828005087802357,77.11514517509414,44.56,0.5083,-0.2321,-0.2269,0.8354,High,17924,20.346,201.7,0.3731,0.4445,Commercial,9.7,True,False,0.4483,111
28.759331849339336,77.03987624573377,41.32,0.4659,-0.2011,-0.3043,0.0684,Moderate,17588,20.4,191.4,0.4524,0.4257,Residential,3.446,True,False,0.4268,91
28.82758039562169,76.96987899259406,38.16,0.4631,-0.122,-0.2715,-0.6793,Low,22903,31.069,204.4,0.4028,0.4056,Residential,-7.277,False,True,0.3948,-1
28.828854387054974,77.22521421252058,34.88,0.372,-0.1233,-0.16,-1.4587,Low,13739,18.565,191.1,0.3921,0.3431,Water Body,-1.414,False,False,0.335,-1
28.649052012985493,77.09987943405845,43.78,0.4317,-0.117,-0.1811,0.652,High,19400,10.907,203.0,0.4164,0.5004,Residential,4.708,True,False,0.4893,47
28.55164594487878,76.85730916146751,39.85,0.2795,-0.1838,-0.2169,-0.2797,Moderate,1815,35.0,205.7,0.3965,0.3916,Residential,-5.45,False,True,0.3959,-1
28.770565967413273,77.04353819488381,36.62,0.462,-0.1734,-0.2994,-1.0459,Low,18419,20.739,196.1,0.3805,0.346,Green Space,3.8,True,False,0.3427,91
28.717597406320525,77.31358785549364,36.37,0.4487,-0.1782,-0.179,-1.1035,Low,15508,14.243,188.7,0.3663,0.3329,Water Body,7.003,True,False,0.3299,78
28.579355709859378,77.03068622638584,45.85,0.3922,0.0255,-0.3107,1.1413,High,7842,20.714,199.8,0.3805,0.5619,Commercial,3.52,True,False,0.5205,24
28.445344000669525,77.05074883404204,36.6,0.5018,-0.1179,-0.048,-1.0504,Low,9399,29.2,207.4,0.2374,0.3102,Residential,-7.042,False,True,0.288,-1
28.75845901344753,77.15822017275806,48.55,0.2848,-0.0905,0.0158,1.7802,Extreme,18107,11.334,197.5,0.5033,0.6285,Commercial,14.183,True,False,0.6237,95
28.525981047642972,77.2488541499461,46.59,0.5209,-0.2051,-0.21,1.3161,High,32165,16.366,204.4,0.4518,0.5345,Industrial,10.448,True,False,0.54,11
28.84967031225621,77.1809151700294,37.03,0.414,-0.1162,-0.2763,-0.9481,Low,13272,20.687,190.7,0.3587,0.3664,Green Space,0.289,False,False,0.3532,-1
28.51566587600273,77.2735279128727,51.05,0.2978,-0.0454,-0.0954,2.3729,Extreme,26551,18.527,203.4,0.5236,0.7079,Industrial,10.512,True,False,0.6982,12
28.45892380755751,76.89812499939076,37.78,0.5309,-0.1589,-0.1266,-0.7695,Low,39510,35.0,207.7,0.3476,0.3996,Residential,-5.947,False,True,0.3996,-1
28.798934082619954,77.31154220219251,42.53,0.4584,-0.0945,-0.0053,0.3547,Moderate,13357,19.646,195.3,0.4001,0.467,Commercial,-2.735,False,True,0.4461,-1
28.473576471979754,77.3010001855298,42.4,0.4077,-0.184,0.0149,0.3238,Moderate,11065,24.084,203.1,0.4398,0.4423,Residential,3.268,True,False,0.4414,3
28.486048787915713,77.10476577915865,36.83,0.4923,-0.1623,-0.3591,-0.996,Low,5247,22.248,201.8,0.2916,0.3008,Commercial,-7.357,False,True,0.2855,-1
28.687703739930004,77.15861854127147,42.39,0.4325,-0.1392,0.0862,0.3219,Moderate,27619,5.007,198.9,0.469,0.4982,Residential,4.577,True,False,0.4959,61
28.819789779601983,76.94853465560271,30.77,0.5936,-0.1682,-0.1997,-2.4305,Very Low,18910,32.553,199.5,0.345,0.2237,Water Body,-7.347,False,True,0.2088,-1
28.494288639542994,77.0684531933705,40.89,0.5308,-0.2141,-0.1281,-0.0334,Moderate,6395,23.632,207.2,0.2626,0.3383,Industrial,-7.122,False,True,0.3303,-1
28.548955362992043,76.94337871406911,40.16,0.4595,-0.1047,-0.1095,-0.2061,Moderate,1623,30.913,210.6,0.4517,0.4086,Residential,-3.855,False,True,0.3829,-1
28.773154322355765,76.85120810625992,41.02,0.5299,-0.2956,-0.1137,-0.0032,Moderate,2437,35.0,197.8,0.3141,0.3115,Commercial,-6.736,False,True,0.317,-1
28.866476684509262,77.3402605647448,30.83,0.5201,-0.1841,-0.089,-2.417,Very Low,7766,27.532,186.0,0.2902,0.1943,Green Space,-7.308,False,True,0.1823,-1
28.640355769377123,76.9721647230122,39.86,0.494,-0.206,-0.2287,-0.2784,Moderate,11670,25.094,207.0,0.4783,0.3873,Residential,-1.316,False,False,0.3838,-1
28.4690708012246,77.1424852375379,32.48,0.5073,-0.1943,-0.2626,-2.026,Very Low,17986,22.467,198.4,0.3427,0.2535,Green Space,-4.913,False,True,0.2502,-1
28.406689418099937,76.99312769560431,32.42,0.5388,-0.1308,-0.073,-2.0402,Very Low,823,35.0,211.5,0.2826,0.2207,Green Space,-3.701,False,True,0.1931,-1
28.51023489439945,77.02901702630732,41.34,0.4349,-0.2047,-0.2568,0.074,Moderate,14084,25.278,200.6,0.3783,0.4065,Commercial,-3.557,False,True,0.4088,-1
28.46327466453753,77.04285839487696,41.24,0.4136,-0.247,-0.0116,0.049,Moderate,24553,28.092,202.7,0.3488,0.4092,Industrial,-6.633,False,True,0.4273,-1
28.725276163334172,77.01087383297563,40.63,0.5387,-0.1923,-0.2451,-0.0943,Moderate,7169,21.751,198.8,0.3595,0.3631,Commercial,0.857,False,False,0.3507,-1
28.458479602221693,77.16507387726337,42.79,0.5786,-0.1933,-0.2115,0.4166,Moderate,8539,23.086,197.7,0.3304,0.3887,Industrial,-3.632,False,True,0.3741,-1
28.6430383671779,77.33007749794919,45.18,0.3202,-0.1328,-0.1799,0.9835,High,24655,14.954,192.5,0.4017,0.5444,Residential,12.333,True,False,0.5483,55
28.733245969108584,77.05860367150318,44.11,0.4232,-0.0864,-0.3083,0.7288,High,14500,17.178,191.5,0.3875,0.5018,Residential,5.76,True,False,0.4829,81
28.678935972426032,77.33639662926767,50.01,0.348,-0.0452,-0.3034,2.1266,Extreme,15547,15.562,198.1,0.4481,0.6422,Industrial,8.242,True,False,0.6222,67
28.495892312796826,77.18057659104583,35.27,0.5223,-0.1282,-0.0906,-1.3655,Low,15531,18.749,202.3,0.4291,0.3348,Green Space,-2.066,False,True,0.3164,-1
28.785979772567487,77.14963945946072,46.5,0.3968,-0.0991,-0.3158,1.295,High,16369,14.525,195.6,0.4281,0.5534,Residential,11.378,True,False,0.5402,105
28.743395422215585,76.96092296441745,38.71,0.7137,-0.2305,0.0478,-0.5498,Low,6805,27.647,199.2,0.3498,0.2853,Residential,-4.155,False,True,0.2658,-1
28.75471232187946,76.87208956000869,37.7,0.4728,-0.2013,-0.1884,-0.7886,Low,7210,35.0,200.4,0.3876,0.3281,Residential,-7.514,False,True,0.3228,-1
28.46290772074751,77.27448673284883,42.79,0.5354,-0.1269,-0.2704,0.4156,Moderate,9660,23.921,199.8,0.4454,0.4476,Residential,2.943,True,False,0.4246,2
28.459401825752163,77.13273034261158,42.31,0.5939,-0.1895,-0.1398,0.3025,Moderate,4064,23.805,207.8,0.4085,0.3861,Industrial,-6.156,False,True,0.3671,-1
28.845230024483122,77.05135106983668,37.88,0.4639,-0.1507,-0.4001,-0.7457,Low,24166,25.808,188.5,0.3915,0.3904,Green Space,3.628,True,False,0.3857,115
28.59083753303597,77.25410333426512,46.36,0.3839,-0.038,-0.1609,1.2636,High,31580,10.302,193.1,0.5088,0.6274,Residential,10.57,True,False,0.612,28
28.54445537205485,76.99839599511444,34.32,0.4794,-0.2207,-0.197,-1.5894,Very Low,8901,25.731,209.3,0.4056,0.2714,Green Space,-0.709,False,False,0.2702,-1
28.634520341768734,77.23964480054188,45.44,0.4135,-0.1017,-0.1572,1.0442,High,38463,5.755,199.0,0.4792,0.5922,Commercial,8.869,True,False,0.5904,40
28.718174822126517,77.00726155605696,45.53,0.5169,-0.1424,-0.2333,1.0659,High,14120,21.903,191.3,0.4426,0.4994,Industrial,1.683,False,False,0.4832,-1
28.858699163382546,77.30964940506612,39.11,0.4144,-0.174,-0.0409,-0.4541,Moderate,40007,24.968,192.6,0.2963,0.4253,Residential,-7.609,False,True,0.4379,-1
28.537494188903384,76.97666310597297,40.31,0.4487,-0.0878,-0.1626,-0.1704,Moderate,6219,28.202,198.0,0.4016,0.419,Residential,-2.115,False,True,0.3936,-1
28.84390804606977,76.91015259996303,39.2,0.4546,-0.2431,-0.1439,-0.4335,Moderate,8385,35.0,202.9,0.3736,0.3396,Residential,-7.168,False,True,0.3444,-1
28.411932555865402,77.1960293212582,40.48,0.3369,-0.2818,-0.2499,-0.1301,Moderate,10317,27.98,207.9,0.3679,0.3683,Residential,-1.751,False,False,0.3913,-1
28.666495060316876,76.92305209906303,40.2,0.541,-0.2115,-0.2986,-0.1974,Moderate,3880,30.409,210.3,0.3154,0.3316,Commercial,-6.019,False,True,0.321,-1
28.70430805360692,77.32417515564738,42.96,0.5,-0.174,-0.1839,0.4562,Moderate,15517,14.809,193.8,0.4395,0.4501,Residential,8.081,True,False,0.4422,78
28.45083075380036,77.17433310731832,42.76,0.4032,-0.3035,-0.3988,0.4096,Moderate,5520,23.795,198.7,0.3443,0.3712,Commercial,-3.633,False,True,0.3902,-1
28.467363006590677,76.95773893725512,33.56,0.5353,-0.0609,-0.2785,-1.7693,Very Low,3037,34.376,204.2,0.3477,0.2853,Water Body,-5.349,False,True,0.2459,-1
28.601174873271823,76.94649765648558,42.02,0.3269,-0.0949,-0.2919,0.2344,Moderate,49146,28.667,201.1,0.4448,0.5692,Residential,-3.906,False,True,0.5791,-1
28.863791317828728,77.3111762699514,34.07,0.4583,-0.1123,-0.3619,-1.6505,Very Low,38808,25.543,192.7,0.4231,0.3822,Water Body,-8.106,False,True,0.3789,-1
28.686100425552496,77.15000753555344,42.41,0.4238,-0.1352,0.0149,0.3263,Moderate,18646,5.764,190.7,0.4311,0.4735,Residential,5.356,True,False,0.4662,61
28.8478511463681,77.29580536340293,40.55,0.5085,-0.1821,-0.189,-0.1144,Moderate,6251,23.168,191.8,0.2922,0.3544,Industrial,-6.136,False,True,0.3421,-1
28.786093239494225,76.89621485447137,29.26,0.5444,-0.2731,-0.2356,-2.7901,Very Low,1932,35.0,195.3,0.2126,0.1011,Green Space,-8.032,False,True,0.1009,-1
28.624343168746538,77.31195001974538,50.49,0.3418,0.0306,-0.0957,2.2401,Extreme,16707,13.497,195.1,0.4927,0.6919,Commercial,16.114,True,False,0.6587,42
28.776686455641048,77.10522514911699,41.86,0.3477,-0.0379,-0.3148,0.1952,Moderate,18346,16.132,202.0,0.5472,0.5375,Green Space,9.684,True,False,0.5178,93
28.408561656308954,77.18089517732899,41.25,0.4597,-0.164,-0.3001,0.0513,Moderate,5279,28.41,208.5,0.3702,0.3949,Commercial,-2.657,False,True,0.3827,-1
28.452389118447552,77.03016649048605,36.69,0.6024,-0.2088,-0.0788,-1.0282,Low,3354,29.911,208.6,0.3019,0.2608,Residential,-6.354,False,True,0.2442,-1
28.798125735143714,76.87016156422297,40.69,0.4601,-0.1224,0.0254,-0.082,Moderate,7217,35.0,202.0,0.3227,0.3958,Industrial,-8.211,False,True,0.3767,-1
28.782472202396075,77.32856594508432,40.28,0.6183,-0.1444,-0.1124,-0.1791,Moderate,16757,19.652,191.9,0.4018,0.3926,Residential,-2.377,False,True,0.3701,-1
28.511667556143887,77.34724514784531,36.98,0.3744,-0.159,-0.1352,-0.961,Low,10445,23.75,199.2,0.3824,0.3544,Water Body,2.523,True,False,0.3511,9
28.654769403487546,77.02591889286782,43.56,0.4475,-0.0986,-0.2255,0.5989,High,29287,19.018,194.4,0.3902,0.5177,Transportation,2.904,True,False,0.5074,45
28.690887593936004,77.32137264417351,46.29,0.4223,-0.0305,-0.2095,1.245,High,22485,14.124,190.4,0.5082,0.6023,Residential,10.067,True,False,0.5773,66
28.816514697812483,76.9255404083904,39.29,0.4723,-0.2014,-0.1593,-0.4132,Moderate,15463,34.562,198.6,0.337,0.3621,Commercial,-7.937,False,True,0.3616,-1
28.689491435522587,76.91888906932587,40.16,0.5587,-0.1583,-0.056,-0.2062,Moderate,4544,31.0,196.9,0.4187,0.3715,Residential,-6.289,False,True,0.3496,-1
28.598034353251364,76.87728703840467,34.38,0.5102,-0.2265,-0.1415,-1.5752,Very Low,9420,35.0,207.1,0.3888,0.2628,Green Space,-6.067,False,True,0.2605,-1
28.579608340835446,77.03954739786792,43.01,0.4105,-0.1044,-0.088,0.4697,Moderate,10934,19.829,202.1,0.3855,0.4706,Residential,4.743,True,False,0.4541,24
28.604423401459282,76.86667414759262,35.15,0.558,-0.2224,-0.2623,-1.393,Low,25105,35.0,203.1,0.2186,0.2685,Green Space,-5.875,False,True,0.2703,-1
28.712926892278386,77.04127516670258,44.41,0.3356,-0.1012,-0.116,0.8002,High,20190,18.119,196.6,0.4546,0.5422,Residential,3.909,True,False,0.5365,69
28.816395503241115,76.91057911861134,39.73,0.4474,-0.2231,-0.2403,-0.3084,Moderate,14476,35.0,200.2,0.2871,0.3525,Commercial,-7.976,False,True,0.3576,-1
28.617870503396624,77.2125691757422,48.21,0.4422,-0.0286,-0.0194,1.7005,Extreme,16078,5.404,201.5,0.4736,0.61,Industrial,5.079,True,False,0.5794,39
28.51896299021665,77.26501495116156,42.86,0.4179,0.053,-0.1155,0.4332,Moderate,39258,17.781,197.0,0.5791,0.6305,Green Space,10.999,True,False,0.5993,12
28.513597934238838,77.1907858681761,38.11,0.5112,-0.2512,-0.2162,-0.6928,Low,9674,16.709,199.6,0.2856,0.2936,Residential,-2.034,False,True,0.2962,-1
28.758086854516854,76.94225201774245,35.24,0.452,-0.1544,-0.271,-1.3721,Low,5397,30.144,198.6,0.3994,0.3071,Green Space,-5.897,False,True,0.2937,-1
28.791953006443475,77.23109257838306,42.89,0.4283,-0.1528,-0.1291,0.4406,Moderate,14645,14.698,195.4,0.4302,0.4649,Commercial,2.488,True,False,0.4583,107
28.45053347832998,76.96724510048698,40.36,0.5385,-0.1267,-0.1919,-0.1585,Moderate,1731,34.811,207.9,0.3881,0.3775,Residential,-5.027,False,True,0.3496,-1
28.431948251338483,77.22733918445394,40.72,0.4714,-0.1411,-0.1663,-0.0729,Moderate,6196,25.977,202.8,0.3938,0.4001,Residential,-0.802,False,False,0.3829,-1
28.685328158603095,77.12937276319715,43.5,0.3574,-0.1233,-0.0359,0.5855,High,18383,7.871,201.2,0.3356,0.4864,Residential,7.445,True,False,0.4819,60
28.470163157212493,77.02702338330852,39.3,0.4275,-0.1881,-0.0616,-0.4104,Moderate,8292,28.617,204.7,0.3293,0.3571,Commercial,-5.014,False,True,0.3537,-1
28.795838811419042,76.88258111278819,38.67,0.5872,-0.1911,-0.1202,-0.5595,Low,5331,35.0,193.7,0.3417,0.3154,Residential,-8.874,False,True,0.2978,-1
28.548960643483554,77.26202985000158,48.72,0.3198,0.0449,-0.1138,1.8218,Extreme,39704,14.668,205.1,0.5432,0.7337,Commercial,13.351,True,False,0.7123,19
28.469058527826146,77.31922298960708,36.23,0.4671,-0.182,-0.2234,-1.1377,Low,46129,25.54,204.8,0.4313,0.408,Green Space,1.45,False,False,0.4213,-1
28.842065826793974,77.17961806780032,41.29,0.5419,-0.1233,-0.2055,0.06,Moderate,16091,19.859,188.2,0.3662,0.4209,Residential,2.157,True,False,0.4002,113
28.479455226912933,77.33191619901365,42.82,0.4653,-0.0849,-0.1374,0.4232,Moderate,10099,25.375,201.2,0.3312,0.4526,Residential,2.387,True,False,0.4275,4
28.53666563952221,77.31639682371193,48.04,0.3195,-0.0213,-0.2063,1.6602,Extreme,22249,19.376,204.5,0.4209,0.6327,Transportation,7.39,True,False,0.6142,13
28.473734429692186,76.93925028440992,38.08,0.4374,-0.2292,-0.1393,-0.7003,Low,2153,35.0,205.3,0.3678,0.314,Commercial,-4.95,False,True,0.3142,-1
28.45543523055937,77.21291829778508,45.52,0.5426,-0.0184,-0.2507,1.0636,High,10258,23.218,205.9,0.4349,0.532,Commercial,-1.297,False,False,0.488,-1
28.410151047841488,77.01814545791322,40.44,0.4049,-0.2898,-0.0061,-0.1398,Moderate,74164,34.469,211.3,0.2818,0.4778,Commercial,-4.554,False,True,0.5323,-1
28.426589796398844,77.08863385388847,38.41,0.4459,-0.2436,-0.1618,-0.6212,Low,5019,28.968,206.5,0.2779,0.3001,Residential,-8.042,False,True,0.304,-1
28.483827906049207,76.92005236988591,33.58,0.5086,-0.1443,-0.1684,-1.7664,Very Low,7136,35.0,215.1,0.3508,0.2679,Green Space,-5.273,False,True,0.249,-1
28.425623327661043,77.3371375083094,44.14,0.4404,-0.1962,-0.2229,0.7358,High,7461,30.693,204.3,0.3829,0.4411,Industrial,-0.052,False,False,0.4377,-1
28.683749031733264,77.21033006536896,42.45,0.4723,-0.1704,0.2678,0.3364,Moderate,17884,2.645,197.6,0.4846,0.4624,Residential,2.15,True,False,0.4573,63
28.72674297286376,76.97612323791179,40.17,0.3785,-0.2049,-0.2912,-0.2037,Moderate,12494,25.487,198.9,0.3385,0.3843,Commercial,-2.208,False,True,0.3905,-1
28.588942619279372,77.0294505619857,36.2,0.4141,-0.1579,-0.2382,-1.1439,Low,4050,20.379,202.1,0.432,0.3317,Water Body,3.734,True,False,0.3213,24
28.552635726536984,77.05546629268268,38.94,0.4602,-0.0599,-0.0976,-0.4947,Moderate,6606,19.99,200.5,0.4351,0.413,Green Space,1.178,False,False,0.3816,-1
28.64217259377067,77.22124219931335,43.61,0.4842,-0.0745,0.0628,0.6114,High,16006,3.621,193.6,0.4409,0.5028,Commercial,5.98,True,False,0.4774,51
28.82000237227261,77.31210560605248,39.63,0.4288,-0.1591,-0.228,-0.3329,Moderate,30643,21.52,188.6,0.4385,0.446,Residential,-4.578,False,True,0.4495,-1
28.808543180874658,77.00393446782213,39.99,0.3925,-0.1001,-0.2281,-0.2457,Moderate,22058,26.771,196.6,0.4084,0.455,Residential,-3.095,False,True,0.4453,-1
28.42086802976614,77.08097504502301,31.72,0.5217,-0.2868,-0.2056,-2.2074,Very Low,3049,29.903,208.9,0.3956,0.1811,Green Space,-7.681,False,True,0.186,-1
28.48711923660633,77.14253586214569,35.94,0.3599,-0.1387,-0.1659,-1.2058,Low,4360,20.543,204.4,0.4073,0.3391,Green Space,-5.081,False,True,0.3296,-1
28.51363753813011,77.04060543612417,33.62,0.5718,-0.1059,-0.038,-1.7551,Very Low,9910,24.082,204.7,0.2699,0.2622,Green Space,-4.044,False,True,0.2322,-1
28.51970603639946,77.09713247491649,38.76,0.5041,-0.1401,-0.1193,-0.5373,Low,7540,19.479,211.5,0.2887,0.3437,Transportation,-4.592,False,True,0.3245,-1
28.67419167283653,76.89391089080026,38.21,0.4385,-0.1076,-0.0876,-0.6685,Low,58958,33.662,208.9,0.3707,0.4895,Residential,-7.579,False,True,0.4982,-1
28.59980596433753,76.92551393773729,39.95,0.4104,-0.2153,-0.2186,-0.2572,Moderate,23866,30.966,199.9,0.3272,0.3944,Commercial,-4.416,False,True,0.4064,-1
28.423641977565243,77.04456164118227,39.65,0.4437,-0.1371,-0.1332,-0.3271,Moderate,10523,31.593,209.0,0.3328,0.3853,Commercial,-6.881,False,True,0.3721,-1
28.579334786460592,77.30661889600297,46.54,0.2697,-0.0769,-0.3043,1.3047,High,18765,15.374,193.6,0.4472,0.5927,Residential,11.17,True,False,0.5869,30
28.651401415384466,77.01817260332976,43.77,0.4692,-0.089,-0.158,0.6477,High,8445,19.899,201.9,0.4718,0.4918,Commercial,3.212,True,False,0.4664,44
28.448802513393783,76.96739433238855,39.89,0.4222,-0.1036,-0.1692,-0.2694,Moderate,7195,34.93,201.2,0.415,0.4154,Transportation,-5.067,False,True,0.3957,-1
28.800060105818506,77.21885973263312,42.28,0.4754,-0.1812,-0.0001,0.2952,Moderate,15288,15.296,191.7,0.3787,0.4269,Transportation,1.876,False,False,0.4223,-1
28.42494169590325,77.32405638469906,45.02,0.4819,-0.2358,-0.0392,0.9441,High,5904,30.051,204.4,0.3834,0.4304,Industrial,-0.307,False,False,0.4303,-1
28.843924097128667,77.07415304470241,44.44,0.4739,0.0146,-0.2011,0.8071,High,21413,24.183,193.4,0.5033,0.5771,Residential,6.942,True,False,0.5387,109
28.447574307958337,76.84438852733926,33.33,0.5034,-0.1579,-0.2535,-1.8257,Very Low,41065,35.0,204.3,0.3829,0.3419,Green Space,-3.887,False,True,0.3449,-1
28.80491597676692,77.19095615905256,39.95,0.4785,-0.0848,-0.2364,-0.2574,Moderate,14594,15.656,191.7,0.3816,0.4237,Green Space,4.608,True,False,0.4001,106
28.833273509085256,77.05168100882423,44.33,0.5243,-0.1217,-0.2046,0.7809,High,22796,24.763,192.0,0.4475,0.5066,Commercial,3.86,True,False,0.4908,108
